category,question_index,example_id,target_loc,label_type,Known_stereotyped_race,Known_stereotyped_var2,Relevant_social_values,corr_ans_aligns_var2,corr_ans_aligns_race,full_cond,Known_stereotyped_groups
Race_x_SES,14,5917,2.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5918,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5919,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5920,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5921,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5922,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5923,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5924,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5925,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5926,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5927,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5928,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5929,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5930,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5931,1.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5932,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5933,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5934,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5935,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5936,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5937,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5938,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5939,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5940,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5941,1.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5942,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5943,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5944,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5945,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5946,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5947,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5948,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5949,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5950,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5951,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5952,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5953,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5954,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5955,1.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5956,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5957,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5958,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5959,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5960,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5961,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5962,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5963,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5964,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5965,1.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5966,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5967,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5968,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5969,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5970,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5971,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5972,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5973,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5974,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5975,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5976,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5977,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5978,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5979,1.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5980,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5981,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5982,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5983,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5984,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5985,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5986,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5987,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5988,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5989,2.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5990,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5991,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5992,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5993,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5994,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5995,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,5996,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5997,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5998,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,5999,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6000,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6001,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6002,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6003,2.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6004,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6005,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6006,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6007,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6008,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6009,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6010,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6011,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6012,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6013,1.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6014,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6015,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6016,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6017,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6018,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6019,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6020,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6021,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6022,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6023,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6024,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6025,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6026,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6027,2.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6028,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6029,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6030,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6031,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6032,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6033,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6034,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6035,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6036,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6037,0.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6038,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6039,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6040,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6041,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6042,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6043,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6044,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6045,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6046,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6047,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6048,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6049,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6050,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6051,0.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6052,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6053,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6054,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6055,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6056,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6057,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6058,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6059,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6060,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6061,1.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6062,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6063,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6064,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6065,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6066,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6067,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6068,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6069,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6070,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6071,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6072,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6073,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6074,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6075,2.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6076,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6077,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6078,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6079,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6080,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6081,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6082,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6083,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6084,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6085,1.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6086,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6087,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6088,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6089,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6090,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6091,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6092,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6093,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6094,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6095,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6096,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6097,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6098,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6099,0.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6100,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6101,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6102,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6103,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6104,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6105,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6106,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6107,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6108,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6109,2.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6110,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6111,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6112,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6113,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6114,2.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6115,2.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_SES,14,6116,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6117,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6118,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6119,1.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6120,0.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6121,0.0,name,Asian,highSES,strong pressure on children,1.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6122,1.0,name,Asian,highSES,strong pressure on children,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_SES,14,6123,1.0,name,Asian,highSES,strong pressure on children,0.0,1.0,"Mismatch Race
 Mismatch Gender",
